drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
100,3,0.224026122151037,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1,0.200713014801249,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0.3,0.223934877112486,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3000,0.205607659369236,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1000,0.157110921379364,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,300,0.11232915995907,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,100,0.173684930881883,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,30,0.203424295946765,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,10,0.210391506390411,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3,0.230256854783521,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1,0.232681365807877,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0.3,0.228744794144676,1,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3000,0,0.231079220378416,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1000,0,0.217108230657835,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0,0.213363245732735,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0,0.205250100894998,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0,0.180934406381312,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0,0.212176245756475,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3,0,0.307593238848135,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1,0,0.53369299432614,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0.3,0,0.965197160696057,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0,1,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3000,0.449030221019396,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1000,0.296744059065119,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,300,0.299266434014671,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,100,0.394564727108705,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,30,0.935860456282791,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,10,0.978349120433018,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3,0.973618925527622,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1,0.974705030505899,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0.3,0.910583291788334,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3000,0.194436531111269,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1000,0.180121311397574,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,300,0.149407687011846,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,100,0.19188448116231,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,30,0.189836906203262,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,10,0.203736675925266,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3,0.196389146072217,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1,0.202294470954111,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0.3,0.198424851031503,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3000,0.175248676495026,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1000,0.148125727037485,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,300,0.157188471856231,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,100,0.181907746361845,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,30,0.180518956389621,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,10,0.174791681504166,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3,0.157776036844479,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1,0.162387531752249,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0.3,0.165669586686608,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3000,0.189860646202787,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1000,0.156600906867982,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,300,0.148167272036655,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,100,0.19996201600076,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,30,0.196246706075066,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,10,0.197540536049189,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3,0.190287966194241,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1,0.193202051135959,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0.3,0.188204781235904,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3000,0.174109156517817,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1000,0.137407117251858,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,300,0.139169812216604,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,100,0.167343256653135,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,30,0.17106450157871,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,10,0.187415426251691,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3,0.211784535764309,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1,0.183967191320656,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0.3,0.193765876124682,2,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3000,0,0.234136324936145,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1000,0,0.23417527809775,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0,0.201771812379315,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0,0.242488995731846,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0,0.191482612978081,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0,0.216089881638036,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3,0,0.355069197509224,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1,0,0.616328052397567,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0.3,0,0.974441161249395,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0,1,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3000,0.501160247742108,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1000,0.383466052319661,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,300,0.297880391534922,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,100,0.374406659877687,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,30,0.8895677868483,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,10,0.92807576946406,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3,0.950156647357028,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1,0.953818244547949,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0.3,0.927697367322749,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3000,0.182122724718007,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1000,0.197509223552194,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,300,0.190119252321887,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,100,0.197987790966205,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,30,0.205004924792574,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,10,0.220263434667201,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3,0.209050488862178,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1,0.21045836741735,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0.3,0.202968230914342,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3000,0.199406798996121,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1000,0.166368953217253,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,300,0.171499641074439,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,100,0.193541565805802,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,30,0.203508010439447,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,10,0.17039782307474,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3,0.169373911398252,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1,0.1719281258521,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0.3,0.173686582861722,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3000,0.189907792301742,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1000,0.197236551420956,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,300,0.170303222539412,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,100,0.188661291130365,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,30,0.197759636733944,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,10,0.199835283773782,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3,0.185862228232139,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1,0.192979527331208,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0.3,0.205121784277391,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3000,0.190792585543925,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1000,0.14663082975799,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,300,0.192222723048586,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,100,0.17932366181978,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,30,0.211560185417049,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,10,0.206852417600151,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3,0.201237597591582,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1,0.198522005753938,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0.3,0.217909550758752,3,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3000,0,0.228217655944834,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1000,0,0.22551876268069,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0,0.207505072275982,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0,0.226372042752492,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0,0.188625460613224,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0,0.266318191299072,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
3,0,0.404132403784771,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
1,0,0.988882076694077,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0.3,0,0.946755323519559,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0,1,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3000,0.453477274307421,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1000,0.368168228906601,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,300,0.23965160890698,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,100,0.404189289122891,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,30,0.915493669925986,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,10,1.03672264605311,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,3,0.95538925372757,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,1,0.963751398431229,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
0,0.3,0.980918129357259,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3000,0.192209236914792,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1000,0.178373458565352,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,300,0.173348587031407,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,100,0.222124604172856,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,30,0.241351848457459,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,10,0.271380986391763,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,3,0.245428631022735,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,1,0.249100895628046,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
10,0.3,0.242691814199845,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3000,0.184479151523579,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1000,0.149886545353416,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,300,0.158849146403899,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,100,0.183139185781194,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,30,0.19684223167502,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,10,0.170226214027924,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,3,0.159443282157598,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,1,0.166326408070133,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
30,0.3,0.169126430824269,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3000,0.170466396566654,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1000,0.163652797178487,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,300,0.165182380714606,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,100,0.192544228350388,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,30,0.190616447447428,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,10,0.192228198694165,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,3,0.193214211221581,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,1,0.181426305044465,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
100,0.3,0.175699847673706,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3000,0.17512467369938,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1000,0.156055444242888,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,300,0.131032216063155,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,100,0.183486818403039,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,30,0.210842345445697,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,10,0.197050811248128,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,3,0.211088848577551,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,1,0.184333777881716,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
300,0.3,0.215292043005316,4,Paclitaxel,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-16,uM,uM
