drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
30,300,0.0352888888888889,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,100,0.35,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,30,1.21648888888889,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,10,1.06142222222222,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,3,0.887733333333333,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,1,1.14235555555556,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,0.3,0.997733333333333,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,3000,0.2792,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,1000,0.0760444444444444,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,300,0.0188444444444444,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,100,0.323111111111111,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,30,0.7704,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,10,0.8048,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,3,0.754177777777778,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,1,0.807511111111111,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,0.3,0.935377777777778,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,3000,0.223422222222222,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,1000,0.0764888888888889,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,300,0.0076,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,100,0.303511111111111,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,30,0.581333333333333,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,10,0.596844444444444,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,3,0.648,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,1,0.834266666666667,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,0.3,0.641555555555556,3,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
3000,0,0.444444444444444,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
1000,0,0.520161290322581,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,0,0.547043010752688,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,0,0.744343637992832,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,0,0.859879032258065,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,0,1.04441084229391,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
3,0,0.914650537634409,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
1,0,1.09061379928315,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0.3,0,1.01803315412186,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,0,1,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,3000,0.0803651433691756,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,1000,0.0378584229390681,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,300,0.00638440860215054,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,100,0.248263888888889,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,30,1.07095654121864,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,10,0.864807347670251,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,3,0.797435035842294,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,1,1.1183355734767,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
0,0.3,1.01859318996416,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,3000,0.00246415770609319,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,1000,0.00246415770609319,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,300,0.00520833333333333,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,100,0.198812724014337,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,30,0.984655017921147,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,10,0.908322132616487,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,3,0.794690860215054,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,1,0.903393817204301,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
10,0.3,0.639616935483871,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,3000,0.0181451612903226,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,1000,0.0126568100358423,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,300,0.00711245519713262,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,100,0.196068548387097,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,30,0.675123207885305,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,10,0.998879928315412,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,3,0.742831541218638,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,1,1.00072804659498,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
30,0.3,0.779233870967742,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,3000,0.0118167562724014,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,1000,0.00851254480286738,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,300,0.00733646953405018,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,100,0.250280017921147,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,30,0.639392921146953,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,10,0.695004480286738,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,3,0.669466845878136,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,1,0.662746415770609,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
100,0.3,0.674283154121864,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,3000,0.0509632616487455,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,1000,0.00212813620071685,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,300,0.00744847670250896,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,100,0.180667562724014,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,30,0.501064068100358,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,10,0.470486111111111,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,3,0.595766129032258,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,1,0.525985663082437,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
300,0.3,0.493895609318996,4,Paclitaxel,Disulfiram,MCF7(Resistant_Paclitaxel),2021-01-25,uM,uM
