drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
0,0.3,0.99270860868799,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3000,0.0134373072517402,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1000,0.0325579346197903,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,300,0.00731341968455371,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,100,0.123733368578729,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,30,0.277777777777778,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,10,0.842541193056657,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3,0.918935589038682,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1,0.883910476693982,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.953057538109084,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3000,0.0287249977971627,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1000,0.000462595823420566,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,300,0.0213234646224337,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,100,0.145078861573707,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,30,0.300400916380298,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,10,0.685104414485858,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3,0.604965195171381,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1,0.757379504802185,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.741056480747202,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3000,0.00581549035157283,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1000,0.00764384527271125,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,300,0.0341439774429465,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,100,0.0957573354480571,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,30,0.314168649220196,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,10,0.416204070843246,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3,0.368005991717332,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1,0.43373865538814,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.418935589038682,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3000,0.00151995770552472,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1000,0.000110141862719182,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,300,0.0137016477222663,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,100,0.0854260287249978,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,30,0.159265133491938,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,10,0.236518636003172,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3,0.202066261344612,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1,0.214314036478985,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.210459071283814,1,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3000,0,0.392710612691466,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1000,0,0.243253099927061,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0,0.198668854850474,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0,0.461068563092633,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0,0.609409190371991,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0,0.923003282275711,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3,0,1.0631610138585,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1,0,0.981149708242159,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0.3,0,1.06072210065646,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0,1,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3000,0.0493936907366885,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1000,0.037199124726477,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,300,0.0130607221006565,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,100,0.136054886943837,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,30,0.34894693654267,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,10,1.09543672501823,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3,1.03505652808169,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1,1.15358315098468,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0.3,1.09953956965718,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3000,0.0238648796498906,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1000,0.00567560175054705,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,300,0.0194201312910284,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,100,0.0913566739606127,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,30,0.324694566010212,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,10,1.00631382202772,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3,0.932964077315828,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1,1.04180342815463,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.997857403355215,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3000,0.0413019693654267,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1000,0.0200127644055434,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,300,0.0242979576951131,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,100,0.11980306345733,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,30,0.273682530999271,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,10,0.62809992706054,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3,0.59393234865062,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1,0.682644967177243,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.650346462436178,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3000,0.0191466083150985,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0141092268417214,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,300,0.024389132020423,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,100,0.131564551422319,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,30,0.289387308533917,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,10,0.417669584245077,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3,0.364697301239971,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1,0.417555616338439,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.395947301239971,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3000,0.000182348650619985,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1000,0.000159555069292487,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,300,0.0175966447848286,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,100,0.0919721006564551,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,30,0.152489059080963,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,10,0.216037563822028,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3,0.178884026258206,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1,0.173299598832969,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.174621626549964,2,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3000,0,0.336460813980555,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1000,0,0.218625221579616,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0,0.152661641211123,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0,0.384071335207434,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0,0.540385682823327,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0,0.878654944582714,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3,0,0.944546903256997,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1,0,0.887321169582266,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0.3,0,0.927035399022364,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0,1,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3000,0.0516034306791527,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1000,0.0430267327973643,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,300,0.00598041146663324,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,100,0.0865011011835485,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,30,0.320650324983437,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,10,0.86805493383946,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3,0.95385772350445,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1,1.01025980769575,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0.3,0.938870883990761,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3000,0.0645490519078229,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1000,0.0284338126018371,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,300,0.01339325681749,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,100,0.106913284033734,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,30,0.263908037744633,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,10,0.802252502282942,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3,0.831742734874393,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1,0.857472828519759,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.914018156099483,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3000,0.0362047664237498,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1000,0.0318716539239736,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,300,0.0314240183351537,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,100,0.111890991781411,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,30,0.228401582839442,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,10,0.544629268205339,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3,0.568174900177264,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1,0.679743594334724,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.603054665258107,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3000,0.0473061290264821,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0141631900302602,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,300,0.0492757256172895,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,100,0.0961700299020573,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,30,0.24209923185733,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,10,0.359146985621945,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3,0.327060466615338,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1,0.388744650754714,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.373220648534441,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3000,0.00592669519597486,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1000,0.00127128507224838,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,300,0.0202510340382102,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,100,0.0725348708123691,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,30,0.169170441726799,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,10,0.20313703020645,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3,0.162205231964762,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1,0.161327866210675,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.190334652366202,3,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3000,0,0.379289717969737,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1000,0,0.229191129228792,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0,0.177526198019363,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0,0.428761326627822,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0,0.632806788222523,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0,0.935839776679886,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
3,0,1.03735294769258,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
1,0,1.06385005649467,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0.3,0,1.0348051487693,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0,1,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3000,0.064226687639852,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1000,0.0241708576112723,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,300,0.0301083368411724,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,100,0.15444092429714,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,30,0.438730974588475,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,10,1.05950772093848,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,3,1.09050224870948,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,1,1.07860513547644,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
0,0.3,1.01355872122649,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3000,0.051044597558544,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1000,0.0168597824401267,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,300,0.0397899727496289,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,100,0.140328333739504,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,30,0.338502780424042,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,10,1.03196933779383,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,3,0.851341471520039,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,1,1.01785674723619,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.975120189644859,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3000,0.0716042271307353,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1000,0.0401666038948091,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,300,0.0269623590402552,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,100,0.132662782196424,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,30,0.29862418858143,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,10,0.672397368012938,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,3,0.676296608104216,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,1,0.771274121009371,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.742007665551543,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3000,0.0429359505505461,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0425814741786118,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,300,0.0566940647362474,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,100,0.114362939495314,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,30,0.287967742650154,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,10,0.390189866406717,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,3,0.35848638589184,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,1,0.398076965682256,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.437268759554246,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3000,0.00181669140616346,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1000,0.000642488424130979,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,300,0.0150209362607174,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,100,0.0825929946606997,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,30,0.227285818729645,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,10,0.274143164144715,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,3,0.215344395950107,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,1,0.244012672530297,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.234596893900791,4,Doxorubicin,Disulfiram,T47D(Resistant_Paclitaxel),2021-02-24,uM,uM
