drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
1,30,1.01173331803316,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
1,10,1.04501118824947,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
1,3,1.06953927362442,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
1,1,0.864622181421768,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
1,0.3,1.15614779964427,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,3000,0.321045384129898,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,1000,0.603907280968501,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,300,0.120747030810718,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,100,0.429858282173389,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,30,0.745940673589994,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,10,0.769464685294624,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,3,0.73521142922715,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,1,0.680360319008549,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
10,0.3,0.825147742268633,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,3000,0.326381318492168,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,1000,0.108038326926387,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,300,0.0294623902690917,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,100,0.290119915084055,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,30,0.55295771415457,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,10,0.50923747776694,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,3,0.474467840954731,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,1,0.525417407768661,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
100,0.3,0.550031556601067,4,Doxorubicin,Disulfiram,MCF7(Resistant_Paclitaxel),2021-02-23,uM,uM
