drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
1,300,0.021889400921659,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.134101382488479,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.741781874039939,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,0.949692780337942,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,0.965360983102919,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,1.09746543778802,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,1.23072196620584,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.0325652841781874,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.00898617511520737,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0154377880184332,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.215898617511521,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.874731182795699,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.702150537634409,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.94531490015361,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.843087557603687,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.788786482334869,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0204301075268817,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.016973886328725,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.010752688172043,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.20668202764977,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.637019969278034,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.673809523809524,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.564669738863287,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.561290322580645,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.667357910906298,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0268049155145929,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0261136712749616,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.0183563748079877,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.189400921658986,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.478494623655914,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.530414746543779,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.491321044546851,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.605453149001536,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.685023041474654,1,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.522123176661264,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.540761750405186,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.417260940032415,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.415235008103728,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.553322528363047,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.702998379254457,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.14003241491086,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,0.865883306320908,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,0.927228525121556,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.0388168557536467,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.013128038897893,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.0116693679092382,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.263290113452188,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,0.86482982171799,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,0.910696920583468,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,0.928200972447326,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,1.16199351701783,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,0.960777957860616,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.0239870340356564,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.0250405186385737,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.00834683954619125,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.162641815235008,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.737601296596434,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,0.853160453808752,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,0.865883306320908,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,1.02504051863857,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,0.84870340356564,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.0175850891410049,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.00696920583468395,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.009967585089141,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.144813614262561,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.524959481361426,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.831847649918963,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.720745542949757,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.701215559157212,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.825202593192869,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0128038897893031,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.0381685575364668,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0220421393841167,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.118800648298217,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.511426256077796,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.631847649918963,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.543922204213938,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.500486223662885,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.64967585089141,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.00826580226904376,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0205024311183144,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.00834683954619125,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.126499189627229,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.413047001620746,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.472933549432739,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.482820097244733,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.549594813614263,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.541166936790924,2,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.525693339788367,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.522719413514074,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.503907600802268,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.590497268137492,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.709592641261498,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.847707310325749,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.08845701639118,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,1.08244000276644,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,1.13195933328723,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.0981395670516633,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.0179127187219033,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.0365862092814164,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.226848329760011,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,0.80379002697282,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,1.0625216128363,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,1.00138322152293,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,0.941766373884778,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,1.07649215021786,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.198008161006985,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.0950273186250778,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.015837886437513,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.203333563870254,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.637941766373885,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,1.02967010166678,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,0.976139428729511,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,0.956705166332388,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,0.967978421744242,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.074209834705028,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.0510408741960025,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0103741614219517,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.206929939829864,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.55799156234871,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.765889757244623,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.795421536759112,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.771353482260184,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.842935196071651,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0574036932014662,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.0582336261152224,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0228923162044401,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.19413514074279,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.579500657030223,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.624870322982226,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.650529082232519,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.672729787675496,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.663185559167301,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0366553703575628,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0456463102565876,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.00719275191921986,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.132789266200982,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.535998340134172,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.548862300297393,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.570233072826613,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.506674043848122,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.6461719344353,3,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.506115641215715,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.584136397331357,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.495459599703484,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.548925129725723,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.629725722757598,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.769736842105263,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.01547442550037,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,1.01797627872498,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,1.22210896960712,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.00166790214974055,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.0110266864343958,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.0138065233506301,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.185507783543365,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,1.28984432913269,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,1.05930318754633,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,1.06810600444774,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,1.13713862120089,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,1.00101927353595,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.0151037805782061,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.00861749444032617,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.0128799110452187,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.131393624907339,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.938380281690141,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,1.06412157153447,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,1.06347294292068,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,0.834043736100815,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,0.820793180133432,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.00787620459599703,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.00435507783543365,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0429948109710897,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.175500370644922,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.763621200889548,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.916512231282431,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.804855448480356,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.863510007412898,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.894273535952557,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0131578947368421,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.00759822090437361,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.011767976278725,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.154002965159377,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.619532987398073,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.659191994069681,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.824406968124537,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.623702742772424,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.710989621942179,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0476278724981468,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.00138991845811712,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.00750555967383247,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.150759822090437,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.491289844329133,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.573480355819125,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.590344699777613,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.580522609340252,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.470163083765752,4,Paclitaxel,Disulfiram,MCF7(Resistant_Doxorubicin),2021-01-25,uM,uM
