drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
3,300,0.0432294672052318,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.123485285631852,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.690757838045778,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.787218695903058,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.765050971340642,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.71446432006155,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.699894210425082,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0275052894787459,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.00942488940180804,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0234660511636853,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.101125216387767,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.610790536641662,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.53442969801885,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.590594345066359,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.563618003462204,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.668974802846701,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.012021542604347,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0146181958068859,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.0171667628390075,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.106943643008271,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.57934218118869,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.572994806693595,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.502837084054626,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.445470282746682,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.508511252163878,1,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.574531578689888,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.624186683626046,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.591556186096571,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.560050878137077,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.54532557115601,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.69345922410841,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.08414461132039,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,1.0476004109388,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,1.0705444939093,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.009735335844626,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.0172692138349396,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.0437845506579913,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.124651435839734,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,0.967663030184433,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,1.09378210459371,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,1.15605890122792,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,0.912773347683577,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,1.04261043980236,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.0264174942517489,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.0180030331197104,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.0566997700699574,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.0929993640232865,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.636172398610635,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,0.741353162761117,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,1.09754904358887,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,0.965608336187075,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,1.04128956508977,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.0197641994031603,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.0132576684115259,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0395283988063206,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.0892324250281297,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.586077002103615,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.68959444254195,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.698791644244411,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.654713565872511,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.678049019128223,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0190303801183895,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.0117411085563329,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0479428599383592,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.073968983904897,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.514505161195636,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.589746098527469,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.482168191380069,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.577173328115063,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.521500905043785,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0192749865466464,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0180030331197104,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.018834694975784,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.0710826280514652,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.516559855192995,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.501834548211927,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.497969766645467,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.515923878479526,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.541020498018688,2,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.577880741337631,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.575181305398872,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.54867042707494,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.52276390008058,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.464746172441579,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.693432715551974,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.03190975020145,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,0.991055600322321,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,1.00459307010475,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.0159951651893634,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.0699033037872683,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.0532634971796938,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.126148267526189,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,0.90624496373892,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,1.00370668815471,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,1.0923045930701,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,1.08235294117647,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,1.00636583400483,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.0751007252215955,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.0192586623690572,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.0685737308622079,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.108863819500403,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.642868654311039,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,0.74597099113618,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,0.942465753424658,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,0.854270749395649,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,0.95825946817083,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.0408138597904915,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.0242949234488316,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0491136180499597,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.0856567284448026,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.57969379532635,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.695326349717969,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.62143432715552,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.700523771152297,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.65290088638195,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0617647058823529,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.0263900080580177,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0579371474617244,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.0984286865431104,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.525987107171636,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.551289282836422,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.52610797743755,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.553303787268332,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.537026591458501,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0441176470588235,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.00902497985495568,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.0362610797743755,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.0852941176470588,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.456526994359388,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.484568896051571,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.476833199033038,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.470225624496374,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.492908944399678,3,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1000,0,0.55521312160468,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
300,0,0.572085248641872,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
100,0,0.621709151692436,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0,0.516036356038445,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0,0.603531132469703,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0,0.932459256163811,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0,1.15132678646051,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.3,0,0.935332218972002,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0.1,0,1.18214584203928,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0,1,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3000,0.0494149603008776,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1000,0.0298788132051818,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,300,0.032647304638529,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,100,0.127037191809444,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,30,1.08707689093188,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,10,1.11350814876724,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,3,1.20345800250731,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,1,1.06075010447137,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
0,0.3,1.14767028834099,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3000,0.0220956957793565,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1000,0.0107605516088592,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,300,0.0433556205599666,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,100,0.111888842457167,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,30,0.687055996656916,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,10,1.08007730881738,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,3,1.07459256163811,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,1,1.11141872127037,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
1,0.3,1.32156289176766,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3000,0.04314667781028,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1000,0.00825323861262014,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,300,0.0374529878813205,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,100,0.105307145842039,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,30,0.677392394483911,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,10,0.85755328040117,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,3,0.820831592143753,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,1,0.804168407856247,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
3,0.3,0.795445048056832,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3000,0.0302444630171333,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1000,0.0404304220643544,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,300,0.0394379440033431,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,100,0.150961136648558,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,30,0.614030505641454,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,10,0.640722941913916,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,3,0.668042206435437,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,1,0.654565399080652,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
10,0.3,0.614343919765984,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3000,0.0173944839114083,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1000,0.0209465106560802,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,300,0.0491015461763477,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,100,0.109799414960301,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,30,0.533535311324697,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,10,0.498432929377351,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,3,0.57391349770163,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,1,0.488194734642708,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
30,0.3,0.495507730881738,4,Paclitaxel,Disulfiram,T47D(Resistant_Doxorubicin),2021-01-25,uM,uM
