drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
1,3,0.493316231672589,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1,0.496446306276623,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0.3,0.557859311383587,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3000,0.108823044880092,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1000,0.132392741992422,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,300,0.13740556823798,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,100,0.187086677178697,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,30,0.294462356734367,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,10,0.317537831540797,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3,0.312360264526606,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1,0.296733425901956,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0.3,0.344167000070603,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3000,0.0548704431526676,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1000,0.0645901485020357,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,300,0.0712856840272058,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,100,0.112211997834836,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,30,0.192523122543597,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,10,0.1264973759149,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3,0.201830975971382,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1,0.190146148596173,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0.3,0.185368666305806,1,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3000,0,0.238437833942195,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1000,0,0.182087029995775,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
300,0,0.156651507244216,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0,0.350219935883098,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
30,0,0.531039538755933,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0,0.978292204080618,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3,0,1.10730882974229,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0,1.10689877979075,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.3,0,0.919878724620393,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0,1,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3000,0.456671388453987,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1000,0.427110514674818,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,300,0.183540843460325,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,100,0.534419344417108,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,30,1.07279007927632,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,10,1.06032704590074,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3,1.05523248589677,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1,1.05553070404334,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0.3,1.02659111806953,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3000,0.215214095777728,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1000,0.433199135167375,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,300,0.162131265687517,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,100,0.248689082730684,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,30,0.777939312607172,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,10,0.784052784611944,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3,0.946295882104426,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1,0.945351524640274,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,0.3,0.857638112279132,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3000,0.121834538631676,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1000,0.271303958845896,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,300,0.119498496483511,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,100,0.283791843733691,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,30,0.399748999726633,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,10,0.468488282511991,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3,0.484828151793037,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1,0.534916374661398,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0.3,0.490693108675663,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3000,0.0766420636695743,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1000,0.102574616665424,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,300,0.117895573945675,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,100,0.191157831954074,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,30,0.29222893213052,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,10,0.240885707895325,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3,0.266221824598027,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1,0.277491985387311,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0.3,0.293943686473322,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3000,0.0344441959293223,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1000,0.0345684534903949,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,300,0.0399736573970526,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,100,0.0989711473943189,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,30,0.171922761500037,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,10,0.145331643430503,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3,0.17526528989289,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1,0.180011928725863,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0.3,0.166828201496061,2,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3000,0,0.289426655891091,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1000,0,0.161906821622483,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
300,0,0.22508053225274,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0,0.395080418426235,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
30,0,0.583315310803274,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0,1.06188747111652,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3,0,1.0604077265432,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0,1.0567083651099,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.3,0,1.09416866811606,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0,1,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3000,0.649801372747658,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1000,0.577441863112244,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,300,0.339715206082888,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,100,0.487370949199231,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,30,1.00933377346249,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,10,1.08321855827348,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3,1.07416935107509,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1,1.1268596405359,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0.3,1.02067089342424,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3000,0.400066019373271,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1000,0.314138390265557,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,300,0.32779757094237,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,100,0.327046316005145,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,30,0.79567003972545,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,10,0.956893902314093,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3,0.889087452904283,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1,0.909325805607094,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,0.3,0.957269529782705,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3000,0.197056446564147,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1000,0.254413622756195,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,300,0.190454509237021,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,100,0.292295083833221,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,30,0.417071699315903,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,10,0.513448601641378,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3,0.491195519788738,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1,0.555154633307912,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0.3,0.519026100417743,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3000,0.144138504092063,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1000,0.13445186846209,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,300,0.157285465493495,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,100,0.229098607901836,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,30,0.314297747373453,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,10,0.304235484274868,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3,0.308503978236372,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1,0.273547858354296,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0.3,0.367056332737641,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3000,0.0306307126677518,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1000,0.0287981059269461,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,300,0.0765710903440975,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,100,0.141839208678133,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,30,0.238625886423913,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,10,0.169999886173494,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3,0.230771857534746,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1,0.199970405108534,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0.3,0.189361774782876,3,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3000,0,0.270844050740913,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1000,0,0.165949384559405,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
300,0,0.189487948405877,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0,0.330894992408939,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
30,0,0.577811515828304,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0,1.03293642329264,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
3,0,1.08902244695667,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0,1.07146890174281,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.3,0,1.08138119675278,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0,1,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3000,0.389615929936386,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1000,0.361811315072962,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,300,0.214381610810675,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,100,0.458198973638314,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,30,1.06326302713961,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,10,1.05766697198208,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,3,0.981304658778655,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,1,1.0227731841052,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0,0.3,1.01671288221935,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3000,0.244243967929334,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1000,0.238660459980677,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,300,0.178521687850538,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,100,0.347432213704062,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,30,0.80824100678804,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,10,0.87727575000941,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,3,0.940187455300568,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,1,0.818868492703798,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
0.1,0.3,0.825305210855845,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3000,0.122473305813122,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1000,0.151382075057403,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,300,0.0496743999297356,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,100,0.223239940275286,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,30,0.461674550496242,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,10,0.588551926623923,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,3,0.485100189462854,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,1,0.50483694902069,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
1,0.3,0.530533632793385,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3000,0.14347733346717,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1000,0.111808178270744,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,300,0.103250981819094,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,100,0.169148922822118,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,30,0.343517484535565,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,10,0.29799621074292,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,3,0.293454121130754,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,1,0.272437546267833,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
10,0.3,0.266841491110303,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3000,0.04594787889434,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1000,0.0610421711690235,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,300,0.0489968506505728,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,100,0.10060352074681,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,30,0.173377332212449,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,10,0.205397809257331,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,3,0.212072924377972,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,1,0.181445187518037,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
100,0.3,0.200717700347558,4,Doxorubicin,Disulfiram,MCF7(Sensitive_Paclitaxel),2021-02-23,uM,uM
