drug1.conc,drug2.conc,effect,batch,drug1,drug2,sample,expt.date,drug1.units,drug2.units
10,300,0.156107833740567,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,100,0.214054294855353,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,30,0.523097587645288,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,10,0.875339174102623,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3,0.600949012514006,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1,0.676296286296691,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.626247013242977,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3000,0.36443835468499,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1000,0.184929195296786,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,300,0.148095900211942,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,100,0.182877276347584,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,30,0.385315280046438,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,10,0.431267464935135,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3,0.38540302658045,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1,0.419603925644937,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.433953858822577,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3000,0.103210173198159,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0801058358194851,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,300,0.0950632450018224,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,100,0.122338917612754,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,30,0.152321233311284,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,10,0.146030481795969,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3,0.174656101084007,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1,0.142898605505083,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.131862791419739,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3000,0.049205556380523,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1000,0.0512912239966521,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,300,0.0599308827301322,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,100,0.0685097938631424,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,30,0.0874427960095576,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,10,0.0828462275740108,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3,0.0677065755902642,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1,0.0645611998326066,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.0699609865410316,1,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3000,0,0.202136602451839,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1000,0,0.142472854640981,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0,0.0676497373029772,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0,0.153527145359019,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0,0.347901926444834,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0,0.586360770577933,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3,0,0.912392294220665,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1,0,1.04338353765324,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0.3,0,0.990640980735552,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0,1,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3000,0.596651488616462,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1000,0.349737302977233,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,300,0.189632224168126,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,100,0.213947460595447,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,30,0.623663747810858,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,10,0.963453590192645,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3,0.967285464098074,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1,0.984546409807356,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0.3,1.01090718038529,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3000,0.454241681260946,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1000,0.303600700525394,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,300,0.138626970227671,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,100,0.228546409807356,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,30,0.430080560420315,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,10,0.802865148861646,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3,0.669022767075307,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1,0.603943957968476,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.619530647985989,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3000,0.324336252189142,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1000,0.230059544658494,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,300,0.135894921190893,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,100,0.161253940455341,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,30,0.35461295971979,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,10,0.392847635726795,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3,0.417057793345009,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1,0.402647985989492,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.392357267950963,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3000,0.102676007005254,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0712504378283713,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,300,0.0953765323992995,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,100,0.11431173380035,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,30,0.143341506129597,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,10,0.143369527145359,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3,0.168105078809107,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1,0.135929947460595,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.128126094570928,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3000,0.0289527145359019,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1000,0.0408896672504378,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,300,0.0519299474605954,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,100,0.0654711033274956,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,30,0.079523642732049,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,10,0.0730297723292469,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3,0.07984588441331,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1,0.0676077057793345,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.0757828371278459,2,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3000,0,0.186530228038745,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1000,0,0.132408222755291,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0,0.0772598912944463,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0,0.135244283849027,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0,0.381908723772508,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0,0.602708529438557,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3,0,0.876470409619531,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1,0,0.989912853368961,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0.3,0,1.0784623326147,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0,1,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3000,0.575015941456897,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1000,0.424370692011053,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,300,0.193362280994747,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,100,0.232957823459752,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,30,0.489527221935445,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,10,0.990835939635017,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3,1.02095162906507,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1,1.01480581787265,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0.3,1.01217016366562,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3000,0.435496310691404,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1000,0.336665350863875,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,300,0.167947043998421,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,100,0.216530531685543,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,30,0.421874715331127,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,10,0.758400388667901,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3,0.622324112592233,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1,0.581684025141955,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.661603862387271,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3000,0.356742477150578,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1000,0.269273980505876,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,300,0.164436887013026,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,100,0.202259132177451,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,30,0.366489539367807,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,10,0.396538426502293,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3,0.391983724531625,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1,0.386949260620047,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.359797163938906,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3000,0.108359396350165,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1000,0.0789542404275347,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,300,0.0855615947529833,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,100,0.137873865120092,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,30,0.14004190325813,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,10,0.146369902529378,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3,0.167576594904807,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1,0.16030121762366,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.133926456745514,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3000,0.0443263595785382,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1000,0.0633771596878511,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,300,0.0460510733914311,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,100,0.0592718549782893,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,30,0.0808915069990587,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,10,0.0786445206935293,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3,0.0720250204961589,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1,0.0768651504569884,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.0842437676494701,3,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3000,0,0.189660234339552,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1000,0,0.105592921771159,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0,0.0808845117036325,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0,0.160674727093175,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0,0.395928417006966,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0,0.626571382816879,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
3,0,0.839645554754851,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
1,0,0.981470360583981,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0.3,0,0.988603304241065,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0,1,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3000,0.488703392318574,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1000,0.406257506605813,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,300,0.16561240558358,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,100,0.209324205300665,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,30,0.649318066565244,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,10,0.94110150265567,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,3,0.963761443403528,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,1,0.915999412816612,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
0,0.3,0.98878346278058,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3000,0.427462833960552,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1000,0.269990925347639,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,300,0.169095470680866,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,100,0.239904449248672,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,30,0.426755544879494,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,10,0.780113166252969,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,3,0.61536819067446,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,1,0.568560333093122,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
10,0.3,0.638008113806817,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3000,0.405817119064777,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1000,0.215743187338191,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,300,0.129367176448608,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,100,0.187024581631836,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,30,0.312695171751141,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,10,0.448921717778312,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,3,0.422331651853631,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,1,0.400198841647316,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
30,0.3,0.431559772599888,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3000,0.100721968665759,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1000,0.076780900525796,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,300,0.103270878372968,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,100,0.114100408359356,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,30,0.158866469159527,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,10,0.150692609496357,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,3,0.153788667360611,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,1,0.147162836629567,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
100,0.3,0.14121760482558,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3000,0.0451664131102036,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1000,0.0475685269704006,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,300,0.0631489043691782,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,100,0.0649705073798276,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,30,0.0855152534230122,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,10,0.0759935409827315,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,3,0.073878346278058,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,1,0.0716163557263725,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
300,0.3,0.0854685456535084,4,Doxorubicin,Disulfiram,T47D(Sensitive_Paclitaxel),2021-02-24,uM,uM
